interval_start_dt,interval_end_dt,system_load_mw,region_count,date,year,month,hour,day_of_week,dow_num,is_weekend,season,source,definition
2023-09-06T11:00:00,2023-09-06T12:00:00,93452.54,3,9/6/2023,2023,9,11,Wednesday,2,FALSE,Fall,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2023-09-06T12:00:00,2023-09-06T13:00:00,96117.55,3,9/6/2023,2023,9,12,Wednesday,2,FALSE,Fall,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2023-09-06T13:00:00,2023-09-06T14:00:00,98443.23,3,9/6/2023,2023,9,13,Wednesday,2,FALSE,Fall,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2023-09-06T14:00:00,2023-09-06T15:00:00,99882.73,3,9/6/2023,2023,9,14,Wednesday,2,FALSE,Fall,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2023-09-06T15:00:00,2023-09-06T16:00:00,100452.67,3,9/6/2023,2023,9,15,Wednesday,2,FALSE,Fall,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2023-09-06T16:00:00,2023-09-06T17:00:00,100357.46,3,9/6/2023,2023,9,16,Wednesday,2,FALSE,Fall,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2023-09-06T17:00:00,2023-09-06T18:00:00,99002.62,3,9/6/2023,2023,9,17,Wednesday,2,FALSE,Fall,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2023-09-06T18:00:00,2023-09-06T19:00:00,96411.48,3,9/6/2023,2023,9,18,Wednesday,2,FALSE,Fall,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2023-09-06T19:00:00,2023-09-06T20:00:00,94107.03,3,9/6/2023,2023,9,19,Wednesday,2,FALSE,Fall,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2023-09-06T20:00:00,2023-09-06T21:00:00,91240.45,3,9/6/2023,2023,9,20,Wednesday,2,FALSE,Fall,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2023-09-06T21:00:00,2023-09-06T22:00:00,86003.16,3,9/6/2023,2023,9,21,Wednesday,2,FALSE,Fall,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2023-09-06T22:00:00,2023-09-06T23:00:00,80409.79,3,9/6/2023,2023,9,22,Wednesday,2,FALSE,Fall,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2023-09-06T23:00:00,2023-09-07T00:00:00,75331.66,3,9/6/2023,2023,9,23,Wednesday,2,FALSE,Fall,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2023-09-07T00:00:00,2023-09-07T01:00:00,71478.74,3,9/7/2023,2023,9,0,Thursday,3,FALSE,Fall,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2023-09-07T01:00:00,2023-09-07T02:00:00,68897.47,3,9/7/2023,2023,9,1,Thursday,3,FALSE,Fall,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2023-09-07T02:00:00,2023-09-07T03:00:00,67203.01,3,9/7/2023,2023,9,2,Thursday,3,FALSE,Fall,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2023-09-07T03:00:00,2023-09-07T04:00:00,66511.85,3,9/7/2023,2023,9,3,Thursday,3,FALSE,Fall,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2023-09-07T04:00:00,2023-09-07T05:00:00,67432.59,3,9/7/2023,2023,9,4,Thursday,3,FALSE,Fall,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2023-09-07T05:00:00,2023-09-07T06:00:00,70600.49,3,9/7/2023,2023,9,5,Thursday,3,FALSE,Fall,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2023-09-07T06:00:00,2023-09-07T07:00:00,74584.59,3,9/7/2023,2023,9,6,Thursday,3,FALSE,Fall,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2023-09-07T07:00:00,2023-09-07T08:00:00,76539.67,3,9/7/2023,2023,9,7,Thursday,3,FALSE,Fall,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2023-09-07T08:00:00,2023-09-07T09:00:00,78609.89,3,9/7/2023,2023,9,8,Thursday,3,FALSE,Fall,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2023-09-07T09:00:00,2023-09-07T10:00:00,80828.5,3,9/7/2023,2023,9,9,Thursday,3,FALSE,Fall,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2023-09-07T10:00:00,2023-09-07T11:00:00,83517.1,3,9/7/2023,2023,9,10,Thursday,3,FALSE,Fall,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2023-09-07T11:00:00,2023-09-07T12:00:00,85894.01,3,9/7/2023,2023,9,11,Thursday,3,FALSE,Fall,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2023-09-07T12:00:00,2023-09-07T13:00:00,88330.11,3,9/7/2023,2023,9,12,Thursday,3,FALSE,Fall,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2023-09-07T13:00:00,2023-09-07T14:00:00,90497.18,3,9/7/2023,2023,9,13,Thursday,3,FALSE,Fall,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2023-09-07T14:00:00,2023-09-07T15:00:00,91419.95,3,9/7/2023,2023,9,14,Thursday,3,FALSE,Fall,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2023-09-07T15:00:00,2023-09-07T16:00:00,91683.97,3,9/7/2023,2023,9,15,Thursday,3,FALSE,Fall,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2023-09-07T16:00:00,2023-09-07T17:00:00,91479.86,3,9/7/2023,2023,9,16,Thursday,3,FALSE,Fall,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2023-09-07T17:00:00,2023-09-07T18:00:00,90136.24,3,9/7/2023,2023,9,17,Thursday,3,FALSE,Fall,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2023-09-07T18:00:00,2023-09-07T19:00:00,88133.38,3,9/7/2023,2023,9,18,Thursday,3,FALSE,Fall,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2023-09-07T19:00:00,2023-09-07T20:00:00,86557.36,3,9/7/2023,2023,9,19,Thursday,3,FALSE,Fall,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2023-09-07T20:00:00,2023-09-07T21:00:00,84279.78,3,9/7/2023,2023,9,20,Thursday,3,FALSE,Fall,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2023-09-07T21:00:00,2023-09-07T22:00:00,79832.38,3,9/7/2023,2023,9,21,Thursday,3,FALSE,Fall,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2023-09-07T22:00:00,2023-09-07T23:00:00,75194.48,3,9/7/2023,2023,9,22,Thursday,3,FALSE,Fall,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2023-09-07T23:00:00,2023-09-08T00:00:00,70791.64,3,9/7/2023,2023,9,23,Thursday,3,FALSE,Fall,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2023-09-08T00:00:00,2023-09-08T01:00:00,67520.72,3,9/8/2023,2023,9,0,Friday,4,FALSE,Fall,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2023-09-08T01:00:00,2023-09-08T02:00:00,65226.35,3,9/8/2023,2023,9,1,Friday,4,FALSE,Fall,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2023-09-08T02:00:00,2023-09-08T03:00:00,63845.26,3,9/8/2023,2023,9,2,Friday,4,FALSE,Fall,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2023-09-08T03:00:00,2023-09-08T04:00:00,63385.86,3,9/8/2023,2023,9,3,Friday,4,FALSE,Fall,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2023-09-08T04:00:00,2023-09-08T05:00:00,64315.28,3,9/8/2023,2023,9,4,Friday,4,FALSE,Fall,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2023-09-08T05:00:00,2023-09-08T06:00:00,67499.6,3,9/8/2023,2023,9,5,Friday,4,FALSE,Fall,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2023-09-08T06:00:00,2023-09-08T07:00:00,71336.3,3,9/8/2023,2023,9,6,Friday,4,FALSE,Fall,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2023-09-08T07:00:00,2023-09-08T08:00:00,73279.27,3,9/8/2023,2023,9,7,Friday,4,FALSE,Fall,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2023-09-08T08:00:00,2023-09-08T09:00:00,74946.88,3,9/8/2023,2023,9,8,Friday,4,FALSE,Fall,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2023-09-08T09:00:00,2023-09-08T10:00:00,76648.27,3,9/8/2023,2023,9,9,Friday,4,FALSE,Fall,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2023-09-08T10:00:00,2023-09-08T11:00:00,78671.53,3,9/8/2023,2023,9,10,Friday,4,FALSE,Fall,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2023-09-08T11:00:00,2023-09-08T12:00:00,80573.81,3,9/8/2023,2023,9,11,Friday,4,FALSE,Fall,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2023-09-08T12:00:00,2023-09-08T13:00:00,82450.64,3,9/8/2023,2023,9,12,Friday,4,FALSE,Fall,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2023-09-08T13:00:00,2023-09-08T14:00:00,83674.73,3,9/8/2023,2023,9,13,Friday,4,FALSE,Fall,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2023-09-08T14:00:00,2023-09-08T15:00:00,83637.38,3,9/8/2023,2023,9,14,Friday,4,FALSE,Fall,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2023-09-08T15:00:00,2023-09-08T16:00:00,83439.62,3,9/8/2023,2023,9,15,Friday,4,FALSE,Fall,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2023-09-08T16:00:00,2023-09-08T17:00:00,83634.7,3,9/8/2023,2023,9,16,Friday,4,FALSE,Fall,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2023-09-08T17:00:00,2023-09-08T18:00:00,83005.59,3,9/8/2023,2023,9,17,Friday,4,FALSE,Fall,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2023-09-08T18:00:00,2023-09-08T19:00:00,81456.2,3,9/8/2023,2023,9,18,Friday,4,FALSE,Fall,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2023-09-08T19:00:00,2023-09-08T20:00:00,79852.88,3,9/8/2023,2023,9,19,Friday,4,FALSE,Fall,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2023-09-08T20:00:00,2023-09-08T21:00:00,77967.79,3,9/8/2023,2023,9,20,Friday,4,FALSE,Fall,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2023-09-08T21:00:00,2023-09-08T22:00:00,74720.62,3,9/8/2023,2023,9,21,Friday,4,FALSE,Fall,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2023-09-08T22:00:00,2023-09-08T23:00:00,70706.67,3,9/8/2023,2023,9,22,Friday,4,FALSE,Fall,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2023-09-08T23:00:00,2023-09-09T00:00:00,66850.9,3,9/8/2023,2023,9,23,Friday,4,FALSE,Fall,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2023-09-09T00:00:00,2023-09-09T01:00:00,63780.54,3,9/9/2023,2023,9,0,Saturday,5,TRUE,Fall,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2023-09-09T01:00:00,2023-09-09T02:00:00,61538.36,3,9/9/2023,2023,9,1,Saturday,5,TRUE,Fall,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2023-09-09T02:00:00,2023-09-09T03:00:00,60133.71,3,9/9/2023,2023,9,2,Saturday,5,TRUE,Fall,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2023-09-09T03:00:00,2023-09-09T04:00:00,59241.99,3,9/9/2023,2023,9,3,Saturday,5,TRUE,Fall,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2023-09-09T04:00:00,2023-09-09T05:00:00,59278.36,3,9/9/2023,2023,9,4,Saturday,5,TRUE,Fall,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2023-09-09T05:00:00,2023-09-09T06:00:00,60220.32,3,9/9/2023,2023,9,5,Saturday,5,TRUE,Fall,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2023-09-09T06:00:00,2023-09-09T07:00:00,61248.32,3,9/9/2023,2023,9,6,Saturday,5,TRUE,Fall,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2023-09-09T07:00:00,2023-09-09T08:00:00,62886.11,3,9/9/2023,2023,9,7,Saturday,5,TRUE,Fall,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2023-09-09T08:00:00,2023-09-09T09:00:00,65340.41,3,9/9/2023,2023,9,8,Saturday,5,TRUE,Fall,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2023-09-09T09:00:00,2023-09-09T10:00:00,67747.83,3,9/9/2023,2023,9,9,Saturday,5,TRUE,Fall,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2023-09-09T10:00:00,2023-09-09T11:00:00,70292.99,3,9/9/2023,2023,9,10,Saturday,5,TRUE,Fall,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2023-09-09T11:00:00,2023-09-09T12:00:00,72605.14,3,9/9/2023,2023,9,11,Saturday,5,TRUE,Fall,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2023-09-09T12:00:00,2023-09-09T13:00:00,74928.84,3,9/9/2023,2023,9,12,Saturday,5,TRUE,Fall,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2023-09-09T13:00:00,2023-09-09T14:00:00,77175.87,3,9/9/2023,2023,9,13,Saturday,5,TRUE,Fall,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2023-09-09T14:00:00,2023-09-09T15:00:00,79204.97,3,9/9/2023,2023,9,14,Saturday,5,TRUE,Fall,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2023-09-09T15:00:00,2023-09-09T16:00:00,80686.26,3,9/9/2023,2023,9,15,Saturday,5,TRUE,Fall,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2023-09-09T16:00:00,2023-09-09T17:00:00,81662.89,3,9/9/2023,2023,9,16,Saturday,5,TRUE,Fall,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2023-09-09T17:00:00,2023-09-09T18:00:00,81475.07,3,9/9/2023,2023,9,17,Saturday,5,TRUE,Fall,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2023-09-09T18:00:00,2023-09-09T19:00:00,79737.87,3,9/9/2023,2023,9,18,Saturday,5,TRUE,Fall,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2023-09-09T19:00:00,2023-09-09T20:00:00,77873.81,3,9/9/2023,2023,9,19,Saturday,5,TRUE,Fall,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2023-09-09T20:00:00,2023-09-09T21:00:00,75682.16,3,9/9/2023,2023,9,20,Saturday,5,TRUE,Fall,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2023-09-09T21:00:00,2023-09-09T22:00:00,72269.87,3,9/9/2023,2023,9,21,Saturday,5,TRUE,Fall,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2023-09-09T22:00:00,2023-09-09T23:00:00,68474.91,3,9/9/2023,2023,9,22,Saturday,5,TRUE,Fall,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2023-09-09T23:00:00,2023-09-10T00:00:00,64862.56,3,9/9/2023,2023,9,23,Saturday,5,TRUE,Fall,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2023-09-10T00:00:00,2023-09-10T01:00:00,61843.17,3,9/10/2023,2023,9,0,Sunday,6,TRUE,Fall,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2023-09-10T01:00:00,2023-09-10T02:00:00,59460.21,3,9/10/2023,2023,9,1,Sunday,6,TRUE,Fall,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2023-09-10T02:00:00,2023-09-10T03:00:00,57863.89,3,9/10/2023,2023,9,2,Sunday,6,TRUE,Fall,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2023-09-10T03:00:00,2023-09-10T04:00:00,56873.03,3,9/10/2023,2023,9,3,Sunday,6,TRUE,Fall,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2023-09-10T04:00:00,2023-09-10T05:00:00,56786.83,3,9/10/2023,2023,9,4,Sunday,6,TRUE,Fall,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2023-09-10T05:00:00,2023-09-10T06:00:00,57291.89,3,9/10/2023,2023,9,5,Sunday,6,TRUE,Fall,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2023-09-10T06:00:00,2023-09-10T07:00:00,57912.86,3,9/10/2023,2023,9,6,Sunday,6,TRUE,Fall,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2023-09-10T07:00:00,2023-09-10T08:00:00,59272.42,3,9/10/2023,2023,9,7,Sunday,6,TRUE,Fall,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2023-09-10T08:00:00,2023-09-10T09:00:00,62273.12,3,9/10/2023,2023,9,8,Sunday,6,TRUE,Fall,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2023-09-10T09:00:00,2023-09-10T10:00:00,65252.46,3,9/10/2023,2023,9,9,Sunday,6,TRUE,Fall,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2023-09-10T10:00:00,2023-09-10T11:00:00,68398.81,3,9/10/2023,2023,9,10,Sunday,6,TRUE,Fall,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2023-09-10T11:00:00,2023-09-10T12:00:00,71322.09,3,9/10/2023,2023,9,11,Sunday,6,TRUE,Fall,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2023-09-10T12:00:00,2023-09-10T13:00:00,74233.36,3,9/10/2023,2023,9,12,Sunday,6,TRUE,Fall,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2023-09-10T13:00:00,2023-09-10T14:00:00,76815.67,3,9/10/2023,2023,9,13,Sunday,6,TRUE,Fall,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2023-09-10T14:00:00,2023-09-10T15:00:00,79137.02,3,9/10/2023,2023,9,14,Sunday,6,TRUE,Fall,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2023-09-10T15:00:00,2023-09-10T16:00:00,81343.74,3,9/10/2023,2023,9,15,Sunday,6,TRUE,Fall,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2023-09-10T16:00:00,2023-09-10T17:00:00,82946.36,3,9/10/2023,2023,9,16,Sunday,6,TRUE,Fall,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2023-09-10T17:00:00,2023-09-10T18:00:00,83456.13,3,9/10/2023,2023,9,17,Sunday,6,TRUE,Fall,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2023-09-10T18:00:00,2023-09-10T19:00:00,81962.47,3,9/10/2023,2023,9,18,Sunday,6,TRUE,Fall,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2023-09-10T19:00:00,2023-09-10T20:00:00,80492.49,3,9/10/2023,2023,9,19,Sunday,6,TRUE,Fall,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2023-09-10T20:00:00,2023-09-10T21:00:00,78016.85,3,9/10/2023,2023,9,20,Sunday,6,TRUE,Fall,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2023-09-10T21:00:00,2023-09-10T22:00:00,73487.17,3,9/10/2023,2023,9,21,Sunday,6,TRUE,Fall,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2023-09-10T22:00:00,2023-09-10T23:00:00,68814.1,3,9/10/2023,2023,9,22,Sunday,6,TRUE,Fall,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2023-09-10T23:00:00,2023-09-11T00:00:00,64731.26,3,9/10/2023,2023,9,23,Sunday,6,TRUE,Fall,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
